IssuedDate,Year,Month,Day,DailyNumFines,NumPaidFines,TotalFineAmount,AvgPaidFine,MinTemp,RainPrecip,SnowPrecip,Wind,CO,CO_LEVEL,NO2,NO2_LEVEL,O3,O3_LEVEL,PM10,PM10_LEVEL,PM25,PM25_LEVEL,NA_Correction,Tues,Wed,Thurs,Fri,Sat,Sun,AQI,AQI_LEVEL
2015-09-03,2015,9,Thursday,27,23.0,624,27.130434782608692,19.3,0.0,0.0,23.4,0.1,Good,8.0,Good,0.035,Good,18.0,Good,3.7,Good,False,0,0,1,0,0,0,32,Good
2015-09-04,2015,9,Friday,21,13.0,320,24.615384615384617,18.2,0.2,0.0,29.3,0.2,Good,18.0,Good,0.037,Good,29.176,Good,4.9,Good,True,0,0,0,1,0,0,34,Good
2015-09-08,2015,9,Tuesday,19,9.0,146,16.22222222222222,15.1,0.0,0.0,10.0,0.6,Good,20.0,Good,0.071,Unhealthy for Sensitive Groups,29.176,Good,7.754365079365079,Good,True,1,0,0,0,0,0,101,Unhealthy for Sensitive Groups
2015-09-09,2015,9,Wednesday,15,13.0,530,40.76923076923077,15.1,0.0,0.0,9.1,0.5,Good,28.0,Good,0.049,Good,28.0,Good,7.754365079365079,Good,True,0,1,0,0,0,0,45,Good
2015-09-10,2015,9,Thursday,9,6.0,190,31.666666666666668,16.5,0.0,0.0,13.9,0.5,Good,43.0,Good,0.057,Moderate,29.176,Good,7.754365079365079,Good,True,0,0,1,0,0,0,58,Moderate
2015-09-11,2015,9,Friday,13,10.0,260,26.0,16.2,0.0,0.0,14.1,0.5,Good,46.0,Good,0.058,Moderate,29.176,Good,7.754365079365079,Good,True,0,0,0,1,0,0,61,Moderate
2015-09-12,2015,9,Saturday,40,0.0,0,0.0,16.6,0.0,0.0,9.4,0.4,Good,36.0,Good,0.063,Moderate,25.0,Good,7.754365079365079,Good,True,0,0,0,0,1,0,77,Moderate
2015-09-13,2015,9,Sunday,51,48.0,978,20.375,18.1,0.0,0.0,10.5,0.5,Good,28.0,Good,0.052,Good,29.176,Good,7.754365079365079,Good,True,0,0,0,0,0,1,48,Good
2015-09-14,2015,9,Monday,43,29.0,646,22.27586206896552,16.8,0.7,0.0,17.7,0.3,Good,36.0,Good,0.03,Good,29.176,Good,6.5,Good,True,0,0,0,0,0,0,34,Good
2015-09-15,2015,9,Tuesday,90,75.0,1956,26.08,14.2,5.0,0.0,15.7,0.3,Good,19.57876447876448,Good,0.026,Good,17.0,Good,4.8,Good,True,1,0,0,0,0,0,24,Good
2015-09-16,2015,9,Wednesday,98,73.0,1093,14.972602739726028,11.2,9.1,0.0,18.3,0.2,Good,19.57876447876448,Good,0.032,Good,29.176,Good,3.1,Good,True,0,1,0,0,0,0,30,Good
2015-09-17,2015,9,Thursday,31,21.0,506,24.09523809523809,10.0,2.9,0.0,9.6,0.2,Good,19.57876447876448,Good,0.044,Good,29.176,Good,3.4,Good,True,0,0,1,0,0,0,41,Good
2015-09-18,2015,9,Friday,90,75.0,1268,16.906666666666666,10.6,0.0,0.0,9.7,0.3,Good,19.57876447876448,Good,0.046,Good,11.0,Good,4.0,Good,True,0,0,0,1,0,0,43,Good
2015-09-20,2015,9,Sunday,152,141.0,5202,36.8936170212766,11.8,0.0,0.0,7.4,0.5,Good,19.57876447876448,Good,0.052,Good,29.176,Good,3.8,Good,True,0,0,0,0,0,1,48,Good
2015-09-21,2015,9,Monday,49,44.0,1083,24.613636363636363,12.4,0.0,0.0,8.2,0.4,Good,34.0,Good,0.048,Good,15.0,Good,4.9,Good,False,0,0,0,0,0,0,44,Good
2015-09-22,2015,9,Tuesday,69,59.0,1727,29.271186440677965,13.2,0.0,0.0,8.5,0.5,Good,42.0,Good,0.047,Good,29.176,Good,6.4,Good,True,1,0,0,0,0,0,44,Good
2015-09-23,2015,9,Wednesday,51,42.0,1473,35.07142857142857,13.9,0.0,0.0,10.9,0.6,Good,41.0,Good,0.048,Good,29.176,Good,6.8,Good,True,0,1,0,0,0,0,44,Good
2015-09-24,2015,9,Thursday,43,35.0,1061,30.314285714285717,14.7,0.0,0.0,7.8,0.5,Good,40.0,Good,0.046,Good,27.0,Good,8.3,Good,False,0,0,1,0,0,0,43,Good
2015-09-25,2015,9,Friday,57,46.0,984,21.39130434782609,13.6,0.0,0.0,13.0,0.5,Good,38.0,Good,0.047,Good,29.176,Good,7.1,Good,True,0,0,0,1,0,0,44,Good
2015-09-27,2015,9,Sunday,71,70.0,2071,29.585714285714285,14.4,0.0,0.0,14.1,0.3,Good,16.0,Good,0.051,Good,13.0,Good,5.1,Good,False,0,0,0,0,0,1,47,Good
2015-09-28,2015,9,Monday,33,31.0,961,31.0,17.4,0.2,0.0,10.0,0.4,Good,34.0,Good,0.046,Good,29.176,Good,7.0,Good,True,0,0,0,0,0,0,43,Good
2015-09-29,2015,9,Tuesday,68,55.0,1360,24.727272727272727,16.8,0.0,0.0,7.1,0.5,Good,30.0,Good,0.034,Good,27.0,Good,5.7,Good,False,1,0,0,0,0,0,31,Good
2015-09-30,2015,9,Wednesday,62,48.0,1291,26.89583333333333,18.7,0.0,0.0,7.8,0.6,Good,35.0,Good,0.021,Good,29.176,Good,5.6,Good,True,0,1,0,0,0,0,33,Good
2015-10-01,2015,10,Thursday,32,25.0,622,24.88,15.3,0.6,0.0,15.9,0.6,Good,37.0,Good,0.041,Good,25.241935483870968,Good,5.5,Good,True,0,0,1,0,0,0,38,Good
2015-10-02,2015,10,Friday,26,25.0,737,29.48,12.7,4.6,0.0,9.7,0.3,Good,18.0,Good,0.035,Good,25.241935483870968,Good,5.4,Good,True,0,0,0,1,0,0,32,Good
2015-10-05,2015,10,Monday,143,94.0,2565,27.28723404255319,12.6,2.2,0.0,9.7,0.3,Good,22.0,Good,0.034,Good,25.241935483870968,Good,3.3,Good,True,0,0,0,0,0,0,31,Good
2015-10-06,2015,10,Tuesday,135,94.0,3144,33.4468085106383,12.9,0.0,0.0,8.4,0.3,Good,32.0,Good,0.042,Good,9.0,Good,3.0,Good,False,1,0,0,0,0,0,39,Good
2015-10-07,2015,10,Wednesday,111,93.0,2534,27.247311827956988,9.2,0.0,0.0,13.1,0.4,Good,28.0,Good,0.043,Good,25.241935483870968,Good,5.4,Good,True,0,1,0,0,0,0,40,Good
2015-10-08,2015,10,Thursday,66,56.0,1817,32.44642857142857,12.5,0.0,0.0,14.0,0.5,Good,27.0,Good,0.036,Good,25.241935483870968,Good,5.8,Good,True,0,0,1,0,0,0,33,Good
2015-10-09,2015,10,Friday,73,57.0,1643,28.82456140350877,12.3,0.0,0.0,6.4,0.5,Good,33.0,Good,0.029,Good,22.0,Good,6.4,Good,False,0,0,0,1,0,0,31,Good
2015-10-10,2015,10,Saturday,1,1.0,20,20.0,10.5,0.0,0.0,15.5,0.6,Good,29.0,Good,0.038,Good,25.241935483870968,Good,4.9,Good,True,0,0,0,0,1,0,35,Good
2015-10-11,2015,10,Sunday,68,66.0,2367,35.86363636363637,15.3,0.0,0.0,16.3,0.5,Good,22.0,Good,0.046,Good,25.241935483870968,Good,3.4,Good,True,0,0,0,0,0,1,43,Good
2015-10-12,2015,10,Monday,95,78.0,2143,27.47435897435897,11.2,0.0,0.0,6.6,0.6,Good,32.0,Good,0.036,Good,25.0,Good,5.4,Good,False,0,0,0,0,0,0,33,Good
2015-10-13,2015,10,Tuesday,35,27.0,726,26.88888888888889,12.5,0.0,0.0,7.1,0.5,Good,42.0,Good,0.035,Good,25.241935483870968,Good,5.2,Good,True,1,0,0,0,0,0,40,Good
2015-10-14,2015,10,Wednesday,86,71.0,1797,25.309859154929576,13.6,0.0,0.0,8.1,0.5,Good,44.0,Good,0.039,Good,25.241935483870968,Good,5.7,Good,True,0,1,0,0,0,0,42,Good
2015-10-15,2015,10,Thursday,81,73.0,2325,31.84931506849315,12.8,0.0,0.0,11.3,0.6,Good,45.0,Good,0.03,Good,34.0,Good,6.3,Good,False,0,0,1,0,0,0,42,Good
2015-10-16,2015,10,Friday,2,2.0,60,30.0,8.8,0.0,0.0,9.5,0.7,Good,47.0,Good,0.036,Good,25.241935483870968,Good,7.2,Good,True,0,0,0,1,0,0,44,Good
2015-10-18,2015,10,Sunday,54,52.0,1321,25.403846153846157,10.8,0.6,0.0,14.8,0.4,Good,15.0,Good,0.03,Good,6.0,Good,2.4,Good,False,0,0,0,0,0,1,28,Good
2015-10-19,2015,10,Monday,87,70.0,2069,29.557142857142857,9.5,1.5,0.0,17.4,0.3,Good,22.0,Good,0.04,Good,25.241935483870968,Good,3.1,Good,True,0,0,0,0,0,0,37,Good
2015-10-20,2015,10,Tuesday,37,29.0,747,25.75862068965517,9.4,0.4,0.0,15.3,0.4,Good,29.0,Good,0.036,Good,25.241935483870968,Good,4.6,Good,True,1,0,0,0,0,0,33,Good
2015-10-21,2015,10,Wednesday,94,79.0,2167,27.43037974683544,9.2,0.3,0.0,9.1,0.4,Good,31.0,Good,0.032,Good,13.0,Good,4.9,Good,False,0,1,0,0,0,0,30,Good
2015-10-22,2015,10,Thursday,64,55.0,1808,32.872727272727275,5.8,0.0,0.0,12.7,0.7,Good,32.0,Good,0.029,Good,25.241935483870968,Good,5.3,Good,True,0,0,1,0,0,0,30,Good
2015-10-23,2015,10,Friday,64,51.0,1880,36.86274509803921,6.0,0.1,0.0,10.4,0.7,Good,32.0,Good,0.033,Good,25.241935483870968,Good,7.2,Good,True,0,0,0,1,0,0,31,Good
2015-10-24,2015,10,Saturday,2,2.0,85,42.5,7.9,0.0,0.0,8.1,0.6,Good,31.0,Good,0.036,Good,12.0,Good,5.3,Good,False,0,0,0,0,1,0,33,Good
2015-10-25,2015,10,Sunday,78,76.0,2683,35.30263157894737,5.4,0.0,0.0,12.3,0.6,Good,30.0,Good,0.034,Good,25.241935483870968,Good,3.8,Good,True,0,0,0,0,0,1,31,Good
2015-10-26,2015,10,Monday,100,92.0,2535,27.55434782608696,10.1,0.0,0.0,10.4,0.6,Good,38.0,Good,0.04,Good,25.241935483870968,Good,3.7,Good,True,0,0,0,0,0,0,37,Good
2015-10-27,2015,10,Tuesday,88,76.0,2280,30.0,7.4,0.0,0.0,17.7,0.7,Good,56.0,Moderate,0.038,Good,15.0,Good,4.9,Good,False,1,0,0,0,0,0,53,Moderate
2015-10-28,2015,10,Wednesday,64,56.0,1589,28.375,4.7,0.0,0.0,7.9,0.7,Good,27.0,Good,0.02,Good,25.241935483870968,Good,12.7,Moderate,True,0,1,0,0,0,0,52,Moderate
2015-10-29,2015,10,Thursday,57,52.0,1631,31.365384615384617,4.8,4.2,0.0,16.7,0.8,Good,25.0,Good,0.031,Good,13.0,Good,4.9,Good,False,0,0,1,0,0,0,29,Good
2015-10-30,2015,10,Friday,74,65.0,1874,28.83076923076923,3.5,0.0,0.0,15.1,0.6,Good,20.0,Good,0.032,Good,25.241935483870968,Good,5.5,Good,True,0,0,0,1,0,0,30,Good
2015-11-01,2015,11,Sunday,69,65.0,2621,40.323076923076925,7.0,0.1,0.0,13.4,0.6,Good,19.0,Good,0.032,Good,21.95689655172414,Good,2.0,Good,True,0,0,0,0,0,1,30,Good
2015-11-02,2015,11,Monday,65,56.0,1704,30.428571428571427,5.2,0.0,0.0,25.9,0.6,Good,29.0,Good,0.033,Good,30.0,Good,6.9,Good,False,0,0,0,0,0,0,31,Good
2015-11-03,2015,11,Tuesday,92,70.0,2535,36.21428571428572,2.3,1.2,0.0,30.1,0.6,Good,17.0,Good,0.043,Good,21.95689655172414,Good,3.5,Good,True,1,0,0,0,0,0,40,Good
2015-11-04,2015,11,Wednesday,105,85.0,2590,30.47058823529412,1.0,2.9,0.7,13.1,0.4,Good,16.0,Good,0.027,Good,21.95689655172414,Good,3.3,Good,True,0,1,0,0,0,0,25,Good
2015-11-05,2015,11,Thursday,89,71.0,2307,32.49295774647887,-0.5,0.3,0.56,7.7,0.5,Good,19.0,Good,0.029,Good,11.0,Good,5.2,Good,False,0,0,1,0,0,0,27,Good
2015-11-06,2015,11,Friday,82,69.0,2244,32.52173913043478,1.1,0.1,0.21,10.9,0.5,Good,25.0,Good,0.03,Good,21.95689655172414,Good,7.6,Good,True,0,0,0,1,0,0,32,Good
2015-11-08,2015,11,Sunday,82,81.0,3615,44.629629629629626,-3.3,0.0,0.0,14.0,0.6,Good,25.0,Good,0.042,Good,8.0,Good,6.554216867469879,Good,True,0,0,0,0,0,1,39,Good
2015-11-09,2015,11,Monday,99,87.0,3027,34.793103448275865,-1.6,3.5,0.35,24.3,0.5,Good,34.0,Good,0.044,Good,21.95689655172414,Good,3.7,Good,True,0,0,0,0,0,0,41,Good
2015-11-10,2015,11,Tuesday,115,95.0,2607,27.44210526315789,-0.7,1.6,2.24,15.3,0.4,Good,15.0,Good,0.033,Good,21.95689655172414,Good,6.554216867469879,Good,True,1,0,0,0,0,0,31,Good
2015-11-11,2015,11,Wednesday,132,111.0,3832,34.52252252252252,-1.8,0.0,1.12,10.2,0.3,Good,27.0,Good,0.034,Good,6.0,Good,3.6,Good,False,0,1,0,0,0,0,31,Good
2015-11-12,2015,11,Thursday,73,64.0,1670,26.09375,-3.8,0.0,0.0,9.6,0.7,Good,41.0,Good,0.025,Good,21.95689655172414,Good,6.7,Good,True,0,0,1,0,0,0,39,Good
2015-11-13,2015,11,Friday,76,63.0,1886,29.936507936507937,-3.3,0.0,0.0,6.6,0.8,Good,41.0,Good,0.023,Good,21.95689655172414,Good,8.8,Good,True,0,0,0,1,0,0,39,Good
2015-11-15,2015,11,Sunday,22,22.0,950,43.18181818181818,-5.0,0.0,0.0,18.0,0.8,Good,34.0,Good,0.042,Good,21.95689655172414,Good,3.3,Good,True,0,0,0,0,0,1,39,Good
2015-11-16,2015,11,Monday,119,99.0,3215,32.474747474747474,-2.2,1.8,6.16,21.8,0.4,Good,46.0,Good,0.032,Good,21.95689655172414,Good,6.0,Good,True,0,0,0,0,0,0,43,Good
2015-11-17,2015,11,Tuesday,118,103.0,3345,32.47572815533981,-5.4,0.0,0.0,10.7,0.4,Good,26.0,Good,0.026,Good,13.0,Good,5.0,Good,False,1,0,0,0,0,0,25,Good
2015-11-18,2015,11,Wednesday,83,74.0,2360,31.89189189189189,-4.4,1.1,0.35,12.0,0.6,Good,40.0,Good,0.028,Good,21.95689655172414,Good,4.7,Good,True,0,1,0,0,0,0,38,Good
2015-11-19,2015,11,Thursday,124,107.0,3145,29.39252336448598,-5.5,0.1,0.0,10.2,0.7,Good,42.0,Good,0.021,Good,21.95689655172414,Good,6.1,Good,True,0,0,1,0,0,0,40,Good
2015-11-20,2015,11,Friday,32,28.0,1043,37.25,-7.9,2.6,0.0,15.6,0.8,Good,31.0,Good,0.036,Good,21.95689655172414,Good,2.8,Good,True,0,0,0,1,0,0,33,Good
2015-11-22,2015,11,Sunday,37,32.0,1145,35.78125,-12.9,0.0,0.0,5.5,0.9,Good,64.0,Moderate,0.024,Good,21.95689655172414,Good,8.9,Good,True,0,0,0,0,0,1,62,Moderate
2015-11-23,2015,11,Monday,28,25.0,833,33.32,-10.7,0.0,0.0,8.9,1.3,Good,43.0,Good,0.013,Good,28.0,Good,11.9,Good,False,0,0,0,0,0,0,50,Good
2015-11-29,2015,11,Sunday,11,10.0,390,39.0,-7.9,0.0,1.33,11.3,0.5,Good,29.0,Good,0.025,Good,21.95689655172414,Good,13.5,Moderate,True,0,0,0,0,0,1,54,Moderate
2015-11-30,2015,11,Monday,104,88.0,2939,33.39772727272727,-14.5,0.0,0.0,9.4,0.7,Good,43.0,Good,0.032,Good,21.95689655172414,Good,7.1,Good,True,0,0,0,0,0,0,41,Good
2015-12-01,2015,12,Tuesday,109,96.0,2781,28.96875,-14.0,0.0,0.0,8.7,0.9,Good,51.0,Good,0.023,Good,22.0,Good,7.6,Good,False,1,0,0,0,0,0,48,Good
2015-12-02,2015,12,Wednesday,96,86.0,2686,31.232558139534884,-16.5,0.0,0.0,8.1,1.2,Good,46.0,Good,0.019,Good,24.985185185185184,Good,11.0,Good,True,0,1,0,0,0,0,46,Good
2015-12-03,2015,12,Thursday,83,67.0,2051,30.611940298507463,-11.3,0.0,0.0,11.4,1.3,Good,51.0,Good,0.012,Good,24.985185185185184,Good,13.8,Moderate,True,0,0,1,0,0,0,55,Moderate
2015-12-04,2015,12,Friday,112,98.0,3060,31.22448979591837,-7.4,0.0,0.0,11.3,1.3,Good,47.0,Good,0.007,Good,24.985185185185184,Good,12.9,Moderate,True,0,0,0,1,0,0,53,Moderate
2015-12-05,2015,12,Saturday,33,23.0,878,38.17391304347826,-8.2,0.0,0.0,10.3,1.0,Good,44.0,Good,0.025,Good,25.0,Good,9.5,Good,False,0,0,0,0,1,0,42,Good
2015-12-06,2015,12,Sunday,69,68.0,2482,36.5,-12.7,0.0,0.0,12.2,1.1,Good,46.0,Good,0.025,Good,24.985185185185184,Good,4.1,Good,True,0,0,0,0,0,1,43,Good
2015-12-07,2015,12,Monday,89,75.0,2362,31.49333333333333,-9.4,0.3,0.0,12.2,1.3,Good,51.0,Good,0.009,Good,24.985185185185184,Good,8.7,Good,True,0,0,0,0,0,0,48,Good
2015-12-08,2015,12,Tuesday,106,93.0,3576,38.45161290322581,-0.3,0.0,0.0,9.4,1.2,Good,44.0,Good,0.014,Good,29.0,Good,8.9,Good,False,1,0,0,0,0,0,42,Good
2015-12-09,2015,12,Wednesday,47,38.0,1062,27.94736842105263,-4.0,0.0,0.0,12.7,1.5,Good,47.0,Good,0.001,Good,24.985185185185184,Good,10.3,Good,True,0,1,0,0,0,0,44,Good
2015-12-10,2015,12,Thursday,102,87.0,2845,32.701149425287355,-3.1,2.7,1.12,19.0,1.2,Good,46.0,Good,0.038,Good,24.985185185185184,Good,5.6,Good,True,0,0,1,0,0,0,43,Good
2015-12-11,2015,12,Friday,17,16.0,515,32.1875,-2.0,0.4,1.96,10.2,0.6,Good,35.0,Good,0.034,Good,9.0,Good,4.2,Good,False,0,0,0,1,0,0,33,Good
2015-12-13,2015,12,Sunday,92,90.0,4150,46.11111111111112,-9.3,0.1,0.35,15.2,0.8,Good,34.0,Good,0.028,Good,24.985185185185184,Good,5.1,Good,True,0,0,0,0,0,1,32,Good
2015-12-14,2015,12,Monday,34,32.0,1140,35.625,-4.9,0.0,11.41,10.5,0.7,Good,25.0,Good,0.03,Good,3.0,Good,2.0,Good,False,0,0,0,0,0,0,28,Good
2015-12-15,2015,12,Tuesday,103,94.0,2943,31.30851063829787,-6.6,0.0,3.01,12.7,0.6,Good,18.0,Good,0.026,Good,24.985185185185184,Good,3.7,Good,True,1,0,0,0,0,0,24,Good
2015-12-16,2015,12,Wednesday,81,76.0,2763,36.35526315789474,-8.3,0.0,1.54,7.2,0.7,Good,31.0,Good,0.03,Good,24.985185185185184,Good,5.6,Good,True,0,1,0,0,0,0,29,Good
2015-12-17,2015,12,Thursday,44,41.0,1398,34.09756097560975,-8.3,0.0,0.28,9.2,0.9,Good,79.0,Moderate,0.025,Good,19.0,Good,8.9,Good,False,0,0,1,0,0,0,78,Moderate
2015-12-18,2015,12,Friday,34,30.0,1129,37.63333333333333,-7.6,0.0,0.0,11.0,1.3,Good,47.0,Good,0.021,Good,24.985185185185184,Good,10.3,Good,True,0,0,0,1,0,0,44,Good
2016-01-04,2016,1,Monday,40,35.0,907,25.914285714285715,-8.0,0.7,0.14,9.0,1.3,Good,60.0,Moderate,0.012,Good,57.0,Moderate,31.0,Moderate,False,0,0,0,0,0,0,91,Moderate
2016-01-05,2016,1,Tuesday,156,121.0,3519,29.08264462809917,-3.3,0.0,0.21,9.2,1.3,Good,50.0,Good,0.018,Good,28.21487603305785,Good,9.9,Good,True,1,0,0,0,0,0,47,Good
2016-01-06,2016,1,Wednesday,69,53.0,1491,28.132075471698112,-3.7,0.5,2.1,8.2,1.2,Good,66.0,Moderate,0.027,Good,28.21487603305785,Good,5.7,Good,True,0,1,0,0,0,0,64,Moderate
2016-01-07,2016,1,Thursday,107,72.0,1911,26.541666666666668,-2.6,0.1,5.32,7.1,0.6,Good,63.0,Moderate,0.028,Good,6.0,Good,3.9,Good,False,0,0,1,0,0,0,61,Moderate
2016-01-08,2016,1,Friday,58,46.0,1236,26.869565217391305,-3.6,0.0,3.15,9.2,0.3,Good,34.0,Good,0.022,Good,28.21487603305785,Good,5.7,Good,True,0,0,0,1,0,0,32,Good
2016-01-09,2016,1,Saturday,1,1.0,20,20.0,-7.6,0.0,0.0,6.2,0.4,Good,36.0,Good,0.025,Good,28.21487603305785,Good,8.9,Good,True,0,0,0,0,1,0,37,Good
2016-01-10,2016,1,Sunday,71,69.0,2635,38.18840579710145,-13.1,0.0,0.07,6.2,0.4,Good,31.0,Good,0.028,Good,14.0,Good,9.6,Good,False,0,0,0,0,0,1,40,Good
2016-01-11,2016,1,Monday,22,18.0,540,30.0,-13.8,0.0,0.0,5.1,0.4,Good,37.0,Good,0.027,Good,28.21487603305785,Good,11.2,Good,True,0,0,0,0,0,0,47,Good
2016-01-12,2016,1,Tuesday,25,21.0,708,33.714285714285715,-15.7,0.0,0.0,6.9,0.4,Good,40.0,Good,0.024,Good,28.21487603305785,Good,13.8,Moderate,True,1,0,0,0,0,0,55,Moderate
2016-01-13,2016,1,Wednesday,122,103.0,2871,27.87378640776699,-15.3,0.0,0.0,8.9,0.8,Good,45.0,Good,0.015,Good,28.21487603305785,Good,20.2,Moderate,True,0,1,0,0,0,0,68,Moderate
2016-01-14,2016,1,Thursday,41,39.0,1449,37.15384615384615,-6.2,0.0,1.68,7.0,0.7,Good,43.0,Good,0.019,Good,28.21487603305785,Good,23.6,Moderate,True,0,0,1,0,0,0,75,Moderate
2016-01-15,2016,1,Friday,65,52.0,1396,26.846153846153847,-5.4,0.2,2.94,7.8,0.6,Good,41.0,Good,0.028,Good,28.21487603305785,Good,12.452290076335878,Moderate,True,0,0,0,1,0,0,52,Moderate
2016-01-17,2016,1,Sunday,58,54.0,2206,40.851851851851855,-3.5,0.2,0.14,8.9,0.5,Good,37.0,Good,0.019,Good,28.21487603305785,Good,10.9,Good,True,0,0,0,0,0,1,45,Good
2016-01-19,2016,1,Tuesday,69,63.0,2307,36.61904761904762,-3.9,0.0,0.7,12.9,0.5,Good,45.0,Good,0.035,Good,6.0,Good,8.5,Good,False,1,0,0,0,0,0,42,Good
2016-01-20,2016,1,Wednesday,81,56.0,1634,29.178571428571427,-5.3,0.7,1.75,12.1,0.4,Good,38.0,Good,0.04,Good,28.21487603305785,Good,1.7,Good,True,0,1,0,0,0,0,37,Good
2016-01-21,2016,1,Thursday,27,24.0,761,31.70833333333333,-10.4,0.0,0.0,7.2,0.5,Good,45.0,Good,0.026,Good,28.21487603305785,Good,6.2,Good,True,0,0,1,0,0,0,42,Good
2016-01-22,2016,1,Friday,76,65.0,1856,28.553846153846155,-11.1,0.0,0.0,8.9,0.9,Good,45.0,Good,0.023,Good,6.0,Good,11.8,Good,False,0,0,0,1,0,0,49,Good
2016-01-24,2016,1,Sunday,45,42.0,1496,35.61904761904762,-2.0,0.0,6.02,6.8,0.4,Good,29.0,Good,0.029,Good,28.21487603305785,Good,7.5,Good,True,0,0,0,0,0,1,31,Good
2016-01-25,2016,1,Monday,115,95.0,3198,33.66315789473684,-6.3,0.0,0.07,5.3,0.6,Good,48.0,Good,0.032,Good,13.0,Good,8.2,Good,False,0,0,0,0,0,0,45,Good
2016-01-26,2016,1,Tuesday,79,74.0,2359,31.87837837837838,-11.7,0.0,0.0,4.6,0.5,Good,45.0,Good,0.028,Good,28.21487603305785,Good,13.9,Moderate,True,1,0,0,0,0,0,55,Moderate
2016-01-27,2016,1,Wednesday,106,93.0,2723,29.27956989247312,-12.8,0.0,0.0,6.1,0.7,Good,46.0,Good,0.023,Good,28.21487603305785,Good,21.2,Moderate,True,0,1,0,0,0,0,70,Moderate
2016-01-28,2016,1,Thursday,30,22.0,536,24.363636363636363,-10.9,0.2,0.0,6.9,1.0,Good,50.0,Good,0.024,Good,47.0,Good,26.4,Moderate,False,0,0,1,0,0,0,81,Moderate
2016-01-29,2016,1,Friday,47,42.0,1407,33.5,-3.7,2.3,0.77,14.2,0.9,Good,57.0,Moderate,0.012,Good,28.21487603305785,Good,25.8,Moderate,True,0,0,0,1,0,0,80,Moderate
2016-01-31,2016,1,Sunday,48,47.0,1571,33.42553191489362,-5.8,0.0,1.75,6.7,0.5,Good,41.0,Good,0.03,Good,11.0,Good,9.6,Good,False,0,0,0,0,0,1,40,Good
2016-02-01,2016,2,Monday,119,102.0,3310,32.450980392156865,-8.0,0.0,4.48,16.4,0.3,Good,23.0,Good,0.036,Good,21.87727272727273,Good,4.6,Good,True,0,0,0,0,0,0,33,Good
2016-02-02,2016,2,Tuesday,61,53.0,1650,31.132075471698112,-11.3,0.0,0.0,6.4,0.4,Good,22.0,Good,0.034,Good,21.87727272727273,Good,6.1,Good,True,1,0,0,0,0,0,31,Good
2016-02-03,2016,2,Wednesday,84,62.0,1654,26.677419354838708,-12.7,0.0,0.0,7.9,0.5,Good,44.0,Good,0.032,Good,18.0,Good,10.2,Good,False,0,1,0,0,0,0,42,Good
2016-02-04,2016,2,Thursday,41,37.0,1652,44.648648648648646,-15.0,0.0,0.84,8.5,0.6,Good,43.0,Good,0.022,Good,21.87727272727273,Good,12.0,Good,True,0,0,1,0,0,0,50,Good
2016-02-05,2016,2,Friday,54,48.0,1705,35.520833333333336,-7.4,0.0,0.35,5.9,0.7,Good,51.0,Good,0.028,Good,21.87727272727273,Good,23.0,Moderate,True,0,0,0,1,0,0,74,Moderate
2016-02-06,2016,2,Saturday,1,1.0,50,50.0,-12.1,0.0,0.0,8.4,0.9,Good,53.0,Good,0.032,Good,40.0,Good,23.0,Moderate,False,0,0,0,0,1,0,74,Moderate
2016-02-07,2016,2,Sunday,23,23.0,842,36.60869565217392,-7.8,0.0,0.0,5.9,0.7,Good,51.0,Good,0.038,Good,21.87727272727273,Good,27.2,Moderate,True,0,0,0,0,0,1,83,Moderate
2016-02-08,2016,2,Monday,84,74.0,2207,29.824324324324323,-9.3,0.0,0.0,5.9,1.0,Good,58.0,Moderate,0.034,Good,21.87727272727273,Good,30.6,Moderate,True,0,0,0,0,0,0,90,Moderate
2016-02-09,2016,2,Tuesday,114,101.0,2834,28.059405940594058,-9.5,0.0,0.0,4.8,1.1,Good,62.0,Moderate,0.037,Good,61.0,Moderate,39.2,Unhealthy for Sensitive Groups,False,1,0,0,0,0,0,110,Unhealthy for Sensitive Groups
2016-02-10,2016,2,Wednesday,103,84.0,2847,33.892857142857146,-10.4,0.0,0.0,6.5,1.0,Good,63.0,Moderate,0.027,Good,21.87727272727273,Good,48.3,Unhealthy for Sensitive Groups,True,0,1,0,0,0,0,133,Unhealthy for Sensitive Groups
2016-02-11,2016,2,Thursday,32,21.0,650,30.952380952380956,-7.2,0.0,0.0,5.2,0.8,Good,57.0,Moderate,0.016,Good,21.87727272727273,Good,51.8,Unhealthy for Sensitive Groups,True,0,0,1,0,0,0,141,Unhealthy for Sensitive Groups
2016-02-12,2016,2,Friday,33,30.0,842,28.066666666666663,-6.2,0.0,0.0,6.6,1.0,Good,58.0,Moderate,0.012,Good,64.0,Moderate,49.8,Unhealthy for Sensitive Groups,False,0,0,0,1,0,0,136,Unhealthy for Sensitive Groups
2016-02-13,2016,2,Saturday,5,1.0,14,14.0,-5.5,0.0,0.0,5.9,1.0,Good,55.0,Moderate,0.014,Good,21.87727272727273,Good,53.0,Unhealthy for Sensitive Groups,True,0,0,0,0,1,0,144,Unhealthy for Sensitive Groups
2016-02-14,2016,2,Sunday,52,51.0,2385,46.76470588235294,-4.3,0.0,0.77,6.4,1.1,Good,52.0,Good,0.005,Good,21.87727272727273,Good,67.2,Unhealthy,True,0,0,0,0,0,1,157,Unhealthy
