Citation,License Plate/Vin,Fine,Issued,CitationText,Unpaid,Officer,Residence,IssuedDate,IssuedTime
P1-04557,UT 015XNM,15.0,"Mar 01, 2012 01:43 AM",,False,1,UT,2012-03-01,01:43 AM
P1-04558,UT 875NWN,15.0,"Mar 01, 2012 01:48 AM",,False,1,UT,2012-03-01,01:48 AM
P1-04559,TX BX8B708,0.0,"Mar 01, 2012 01:57 AM",,False,1,TX,2012-03-01,01:57 AM
P1-04560,UT A796EC,15.0,"Mar 01, 2012 02:06 AM",,False,1,UT,2012-03-01,02:06 AM
P1-04561,WA 624ZRZ,15.0,"Mar 01, 2012 02:17 AM",,False,1,WA,2012-03-01,02:17 AM
P1-04562,UT A861WK,20.0,"Mar 01, 2012 05:00 AM",,False,1,UT,2012-03-01,05:00 AM
P1-04563,TX 268VPG,7.0,"Mar 01, 2012 05:03 AM",,False,1,TX,2012-03-01,05:03 AM
P1-04564,UT C589EL,0.0,"Mar 01, 2012 05:28 PM",,False,1,UT,2012-03-01,05:28 PM
P1-04565,UT B984KJ,20.0,"Mar 01, 2012 05:30 PM",,False,1,UT,2012-03-01,05:30 PM
P1-04566,UT C589EL,20.0,"Mar 01, 2012 05:31 PM",,False,1,UT,2012-03-01,05:31 PM
P1-04567,UT Y117JH,8.0,"Mar 01, 2012 05:35 PM",,False,1,UT,2012-03-01,05:35 PM
P1-04568,UT Z769TY,10.0,"Mar 01, 2012 05:38 PM",,False,1,UT,2012-03-01,05:38 PM
P1-04569,UT B424SY,20.0,"Mar 01, 2012 05:40 PM",,False,1,UT,2012-03-01,05:40 PM
P1-04570,UT Y436HC,20.0,"Mar 01, 2012 05:41 PM",,False,1,UT,2012-03-01,05:41 PM
P1-04571,UT KE7CYH,20.0,"Mar 01, 2012 05:42 PM",,False,1,UT,2012-03-01,05:42 PM
P1-04572,UT 6B26659,30.0,"Mar 01, 2012 06:13 PM",,False,1,UT,2012-03-01,06:13 PM
P1-04573,UT B812GY,20.0,"Mar 01, 2012 06:15 PM",,False,1,UT,2012-03-01,06:15 PM
P1-04574,UT A118CG,0.0,"Mar 01, 2012 06:17 PM",,False,1,UT,2012-03-01,06:17 PM
P1-04575,UT B056ZH,0.0,"Mar 01, 2012 06:21 PM",,False,1,UT,2012-03-01,06:21 PM
P1-04576,NV 007NWH,30.0,"Mar 01, 2012 06:26 PM",,False,1,NV,2012-03-01,06:26 PM
P1-04577,CA 6ACV300,20.0,"Mar 01, 2012 06:28 PM",,False,1,CA,2012-03-01,06:28 PM
P1-04578,CA 3UAC347,20.0,"Mar 01, 2012 06:33 PM",,False,1,CA,2012-03-01,06:33 PM
P1-04579,UT B033YH,10.0,"Mar 04, 2012 11:05 AM",,False,1,UT,2012-03-04,11:05 AM
P1-04580,ND CTRRWH,50.0,"Mar 04, 2012 11:07 AM",,False,1,ND,2012-03-04,11:07 AM
P1-04581,AB YVV803,50.0,"Mar 04, 2012 11:07 AM",,False,1,AB,2012-03-04,11:07 AM
P1-04582,UT C157CL,50.0,"Mar 04, 2012 11:08 AM",,False,1,UT,2012-03-04,11:08 AM
P1-04583,AZ 291TAA,50.0,"Mar 04, 2012 11:09 AM",,False,1,AZ,2012-03-04,11:09 AM
P1-04584,UT Y172DH,50.0,"Mar 04, 2012 11:10 AM",,False,1,UT,2012-03-04,11:10 AM
P1-04585,UT 820XTD,20.0,"Mar 04, 2012 11:12 AM",,False,1,UT,2012-03-04,11:12 AM
P1-04586,UT Z579GA,15.0,"Mar 04, 2012 11:14 AM",APPEAL TIME LIMIT EXPIRED,True,1,UT,2012-03-04,11:14 AM
P1-04587,UT Z997VW,15.0,"Mar 04, 2012 11:15 AM",,False,1,UT,2012-03-04,11:15 AM
P1-04588,CA 5GVC354,20.0,"Mar 04, 2012 11:16 AM",,False,1,CA,2012-03-04,11:16 AM
P1-04589,UT 439KP,20.0,"Mar 04, 2012 11:20 AM",,False,1,UT,2012-03-04,11:20 AM
P1-04590,UT A80VH,20.0,"Mar 04, 2012 11:21 AM",,False,1,UT,2012-03-04,11:21 AM
P1-04591,UT B568ZP,20.0,"Mar 04, 2012 11:25 AM",,False,1,UT,2012-03-04,11:25 AM
P1-04592,MN 042BKB,20.0,"Mar 04, 2012 11:27 AM",,False,1,MN,2012-03-04,11:27 AM
P1-04593,UT B683KD,6.0,"Mar 04, 2012 11:27 AM",,False,1,UT,2012-03-04,11:27 AM
P1-04594,CA 4HKU564,20.0,"Mar 04, 2012 11:28 AM",,False,1,CA,2012-03-04,11:28 AM
P1-04595,TX HZT104,20.0,"Mar 04, 2012 11:29 AM",,False,1,TX,2012-03-04,11:29 AM
P1-04596,** AM34448,20.0,"Mar 04, 2012 11:31 AM",APPEAL TIME LIMIT EXPIRED,True,1,**,2012-03-04,11:31 AM
P1-04597,CA 6EJH424,50.0,"Mar 04, 2012 11:33 AM",,False,1,CA,2012-03-04,11:33 AM
P1-04598,CO 018NYG,20.0,"Mar 04, 2012 11:37 AM",,False,1,CO,2012-03-04,11:37 AM
P1-04599,OR WGQ328,20.0,"Mar 04, 2012 11:39 AM",,False,1,OR,2012-03-04,11:39 AM
P1-04600,ID 1A2X876,20.0,"Mar 04, 2012 11:41 AM",,False,1,ID,2012-03-04,11:41 AM
P1-04601,ID 1AWE043,20.0,"Mar 04, 2012 11:45 AM",,False,1,ID,2012-03-04,11:45 AM
P1-04602,NM HGJ615,20.0,"Mar 04, 2012 11:47 AM",,False,1,NM,2012-03-04,11:47 AM
P1-04603,AZ ADK5487,20.0,"Mar 04, 2012 11:48 AM",,False,1,AZ,2012-03-04,11:48 AM
P1-04604,UT Z571XL,20.0,"Mar 04, 2012 11:55 AM",,False,1,UT,2012-03-04,11:55 AM
P1-04605,AZ 700PZV,12.0,"Mar 04, 2012 11:57 AM",,False,1,AZ,2012-03-04,11:57 AM
P1-04606,UT 420PER,18.0,"Mar 04, 2012 12:00 PM",,False,1,UT,2012-03-04,12:00 PM
P1-04607,UT 559NVK,20.0,"Mar 04, 2012 12:05 PM",,False,1,UT,2012-03-04,12:05 PM
P1-04608,UT A155XL,20.0,"Mar 04, 2012 12:09 PM",,False,1,UT,2012-03-04,12:09 PM
P1-04609,TX DB7D244,20.0,"Mar 04, 2012 12:11 PM",,False,1,TX,2012-03-04,12:11 PM
P1-04610,UT C517EH,50.0,"Mar 04, 2012 12:13 PM",,False,1,UT,2012-03-04,12:13 PM
P1-04611,UT Y210EH,50.0,"Mar 04, 2012 12:15 PM",,False,1,UT,2012-03-04,12:15 PM
P1-04612,UT B637AR,20.0,"Mar 04, 2012 12:18 PM",,False,1,UT,2012-03-04,12:18 PM
P1-04613,UT B022CW,20.0,"Mar 04, 2012 12:20 PM",,False,1,UT,2012-03-04,12:20 PM
P1-04614,UT Z236XM,50.0,"Mar 04, 2012 12:33 PM",,False,1,UT,2012-03-04,12:33 PM
P1-04615,ID 1AZM329,50.0,"Mar 04, 2012 12:35 PM",,False,1,ID,2012-03-04,12:35 PM
P1-04616,TX JJP016,20.0,"Mar 04, 2012 12:50 PM",,False,1,TX,2012-03-04,12:50 PM
P1-04617,UT A679GX,50.0,"Mar 04, 2012 12:52 PM",,False,1,UT,2012-03-04,12:52 PM
P1-04618,WA 099UNT,50.0,"Mar 04, 2012 12:53 PM",,False,1,WA,2012-03-04,12:53 PM
P1-04619,UT Z741HA,20.0,"Mar 04, 2012 01:08 PM",APPEAL TIME LIMIT EXPIRED,True,1,UT,2012-03-04,01:08 PM
P1-04620,UT Z167PL,0.0,"Mar 04, 2012 01:09 PM",,False,1,UT,2012-03-04,01:09 PM
P1-04621,CA 7C67596,50.0,"Mar 04, 2012 01:11 PM",APPEAL TIME LIMIT EXPIRED,True,1,CA,2012-03-04,01:11 PM
P1-04622,WA ABH3126,20.0,"Mar 04, 2012 01:15 PM",,False,1,WA,2012-03-04,01:15 PM
P1-04623,TX BF3Y952,50.0,"Mar 04, 2012 01:23 PM",,False,1,TX,2012-03-04,01:23 PM
P1-04624,UT A667GF,50.0,"Mar 04, 2012 01:24 PM",,False,1,UT,2012-03-04,01:24 PM
P1-04625,WA 773ZHV,50.0,"Mar 04, 2012 01:26 PM",APPEAL TIME LIMIT EXPIRED,True,1,WA,2012-03-04,01:26 PM
P1-04626,CA 5PBL113,50.0,"Mar 04, 2012 01:28 PM",,False,1,CA,2012-03-04,01:28 PM
P1-04627,UT C600BN,10.0,"Mar 04, 2012 01:30 PM",,False,1,UT,2012-03-04,01:30 PM
P1-04628,UT C243AJ,20.0,"Mar 04, 2012 01:31 PM",,False,1,UT,2012-03-04,01:31 PM
P1-04629,UT 558NYW,20.0,"Mar 04, 2012 01:36 PM",,False,1,UT,2012-03-04,01:36 PM
P1-04630,UT 631VYF,50.0,"Mar 04, 2012 01:37 PM",,False,1,UT,2012-03-04,01:37 PM
P1-04631,UT Z660XA,50.0,"Mar 04, 2012 01:38 PM",,False,1,UT,2012-03-04,01:38 PM
P1-04632,UT B163WP,20.0,"Mar 05, 2012 09:09 AM",,False,1,UT,2012-03-05,09:09 AM
P1-04633,UT C815DH,30.0,"Mar 05, 2012 10:09 AM",,False,1,UT,2012-03-05,10:09 AM
P1-04634,CA 4XDX785,20.0,"Mar 05, 2012 10:17 AM",,False,1,CA,2012-03-05,10:17 AM
P1-04635,UT 590WSF,10.0,"Mar 05, 2012 10:22 AM",,False,1,UT,2012-03-05,10:22 AM
P1-04636,KS 295BPE,10.0,"Mar 05, 2012 10:24 AM",,False,1,KS,2012-03-05,10:24 AM
P1-04638,UT A966JE,15.0,"Mar 05, 2012 11:02 AM",,False,1,UT,2012-03-05,11:02 AM
P1-04641,UT C768AG,0.0,"Mar 05, 2012 11:15 AM",,False,1,UT,2012-03-05,11:15 AM
P1-04643,UT 075USL,10.0,"Mar 05, 2012 12:43 PM",,False,1,UT,2012-03-05,12:43 PM
P1-04646,UT 940YDT,10.0,"Mar 06, 2012 10:45 AM",,False,1,UT,2012-03-06,10:45 AM
P1-04647,CA 6DGM516,0.0,"Mar 06, 2012 10:56 AM",,False,1,CA,2012-03-06,10:56 AM
P1-04648,UT A840GE,30.0,"Mar 06, 2012 11:05 AM",,False,1,UT,2012-03-06,11:05 AM
P1-04649,CA 5JOC533,20.0,"Mar 06, 2012 11:07 AM",,False,1,CA,2012-03-06,11:07 AM
P1-04650,KS XMI993,20.0,"Mar 06, 2012 11:09 AM",,False,1,KS,2012-03-06,11:09 AM
P1-04651,UT B446CC,20.0,"Mar 06, 2012 11:10 AM",,False,1,UT,2012-03-06,11:10 AM
P1-04652,CA 8V67783,20.0,"Mar 06, 2012 11:13 AM",,False,1,CA,2012-03-06,11:13 AM
P1-04653,UT B633GG,0.0,"Mar 06, 2012 01:53 PM",,False,1,UT,2012-03-06,01:53 PM
P1-04654,UT B633GG,50.0,"Mar 06, 2012 01:53 PM",,False,1,UT,2012-03-06,01:53 PM
P1-04655,OR VBA886,7.0,"Mar 06, 2012 02:09 PM",,False,1,OR,2012-03-06,02:09 PM
P1-04656,UT B703PE,20.0,"Mar 06, 2012 03:14 PM",,False,1,UT,2012-03-06,03:14 PM
P1-04657,CA 6AOR933,0.0,"Mar 06, 2012 03:17 PM",,False,1,CA,2012-03-06,03:17 PM
P1-04658,WA 610TXT,20.0,"Mar 07, 2012 03:29 PM",,False,1,WA,2012-03-07,03:29 PM
P1-04659,OR 909EPM,30.0,"Mar 07, 2012 03:33 PM",,False,1,OR,2012-03-07,03:33 PM
P1-04660,UT Z521FM,0.0,"Mar 07, 2012 03:35 PM",,False,1,UT,2012-03-07,03:35 PM
P1-04661,UT B387PY,7.0,"Mar 07, 2012 03:37 PM",,False,1,UT,2012-03-07,03:37 PM
P1-04662,TX SVH349,30.0,"Mar 07, 2012 03:38 PM",,False,1,TX,2012-03-07,03:38 PM
P1-04663,UT Z264SC,30.0,"Mar 07, 2012 03:40 PM",,False,1,UT,2012-03-07,03:40 PM
P1-04664,ID 8B3203,20.0,"Mar 07, 2012 03:42 PM",,False,1,ID,2012-03-07,03:42 PM
P1-04665,UT C631AM,12.0,"Mar 07, 2012 03:44 PM",,False,1,UT,2012-03-07,03:44 PM
P1-04666,UT Y632EH,0.0,"Mar 07, 2012 03:46 PM",,False,1,UT,2012-03-07,03:46 PM
P1-04667,CO 470VCR,20.0,"Mar 07, 2012 03:48 PM",,False,1,CO,2012-03-07,03:48 PM
P1-04669,NC RZB6715,0.0,"Mar 07, 2012 04:54 PM",,False,1,NC,2012-03-07,04:54 PM
P1-04670,NC RZB6715,20.0,"Mar 07, 2012 04:54 PM",,False,1,NC,2012-03-07,04:54 PM
P1-04671,NC ZPR2833,0.0,"Mar 07, 2012 05:49 PM",,False,1,NC,2012-03-07,05:49 PM
P1-04672,UT B983YB,20.0,"Mar 08, 2012 04:37 PM",,False,1,UT,2012-03-08,04:37 PM
P1-04673,UT Y076FX,20.0,"Mar 08, 2012 04:59 PM",,False,1,UT,2012-03-08,04:59 PM
P1-04674,UT Z607PV,0.0,"Mar 08, 2012 05:02 PM",,False,1,UT,2012-03-08,05:02 PM
P1-04675,UT Z607PV,20.0,"Mar 08, 2012 05:02 AM",,False,1,UT,2012-03-08,05:02 AM
P1-04676,UT A174C,20.0,"Mar 08, 2012 06:03 PM",,False,1,UT,2012-03-08,06:03 PM
P1-04677,OH FFD8438,30.0,"Mar 09, 2012 04:19 PM",APPEAL TIME LIMIT EXPIRED,True,1,OH,2012-03-09,04:19 PM
P1-04678,UT AM27441,20.0,"Mar 12, 2012 11:48 AM",,False,1,UT,2012-03-12,11:48 AM
P1-04679,UT C078GH,50.0,"Mar 12, 2012 11:54 AM",,False,1,UT,2012-03-12,11:54 AM
P1-04680,UT B394BR,20.0,"Mar 12, 2012 01:24 PM",,False,1,UT,2012-03-12,01:24 PM
P1-04681,UT AM90982,20.0,"Mar 12, 2012 01:42 PM",APPEAL TIME LIMIT EXPIRED,True,1,UT,2012-03-12,01:42 PM
P1-04682,OR 079BHV,20.0,"Mar 12, 2012 01:46 PM",,False,1,OR,2012-03-12,01:46 PM
P1-04683,AZ ALK2381,20.0,"Mar 12, 2012 01:48 PM",,False,1,AZ,2012-03-12,01:48 PM
P1-04684,UT AM33096,0.0,"Mar 12, 2012 02:06 PM",,False,1,UT,2012-03-12,02:06 PM
P1-04685,UT A542RN,20.0,"Mar 12, 2012 02:09 PM",,False,1,UT,2012-03-12,02:09 PM
P1-04686,AB ZKP416,12.0,"Mar 12, 2012 02:18 PM",,False,1,AB,2012-03-12,02:18 PM
P1-04687,UT Y415KN,0.0,"Mar 12, 2012 02:23 PM",,False,1,UT,2012-03-12,02:23 PM
P1-04688,UT 1HGE634283,30.0,"Mar 12, 2012 02:30 PM",APPEAL TIME LIMIT EXPIRED,True,1,UT,2012-03-12,02:30 PM
P1-04689,UT Z983HE,300.0,"Mar 13, 2012 03:23 PM",,False,1,UT,2012-03-13,03:23 PM
P1-04690,CA 8T86905,20.0,"Mar 14, 2012 01:25 PM",,False,1,CA,2012-03-14,01:25 PM
P1-04691,UT A119WB,20.0,"Mar 15, 2012 11:24 AM",,False,1,UT,2012-03-15,11:24 AM
P1-04692,UT B466SM,20.0,"Mar 16, 2012 12:53 PM",,False,1,UT,2012-03-16,12:53 PM
P1-04693,UT A707RC,20.0,"Mar 16, 2012 02:08 PM",,False,1,UT,2012-03-16,02:08 PM
P1-04694,UT C362BK,20.0,"Mar 19, 2012 08:15 AM",,False,1,UT,2012-03-19,08:15 AM
P1-04695,VA XSA4282,30.0,"Mar 19, 2012 11:13 AM",,False,1,VA,2012-03-19,11:13 AM
P1-04696,UT 122YFR,0.0,"Mar 19, 2012 11:18 AM",,False,1,UT,2012-03-19,11:18 AM
P1-04697,UT 020NWM,20.0,"Mar 19, 2012 11:20 AM",,False,1,UT,2012-03-19,11:20 AM
P1-04698,UT A977NP,15.0,"Mar 19, 2012 11:22 AM",,False,1,UT,2012-03-19,11:22 AM
P1-04699,UT 685WZZ,20.0,"Mar 19, 2012 11:23 AM",,False,1,UT,2012-03-19,11:23 AM
P1-04700,UT 612UMR,30.0,"Mar 19, 2012 11:24 AM",,False,1,UT,2012-03-19,11:24 AM
P1-04701,CA 6DMT364,30.0,"Mar 19, 2012 11:25 AM",,False,1,CA,2012-03-19,11:25 AM
P1-04702,UT B955BU,20.0,"Mar 20, 2012 08:53 AM",,False,1,UT,2012-03-20,08:53 AM
P1-04703,UT C831AG,0.0,"Mar 20, 2012 08:54 AM",,False,1,UT,2012-03-20,08:54 AM
P1-04704,UT B838MY,20.0,"Mar 20, 2012 08:55 AM",,False,1,UT,2012-03-20,08:55 AM
P1-04705,CA 6MKR265,20.0,"Mar 20, 2012 08:55 AM",,False,1,CA,2012-03-20,08:55 AM
P1-04706,CA 8V67783,20.0,"Mar 20, 2012 08:56 AM",,False,1,CA,2012-03-20,08:56 AM
P1-04707,AZ ADG6688,30.0,"Mar 21, 2012 03:26 PM",,False,1,AZ,2012-03-21,03:26 PM
P1-04708,CO 104VVZ,20.0,"Mar 21, 2012 03:34 PM",,False,1,CO,2012-03-21,03:34 PM
P1-04709,VA BYUFAN2,20.0,"Mar 21, 2012 03:36 PM",,False,1,VA,2012-03-21,03:36 PM
P1-04710,UT Y893GD,20.0,"Mar 21, 2012 03:39 PM",,False,1,UT,2012-03-21,03:39 PM
P1-04711,ID 1M28958,30.0,"Mar 21, 2012 03:41 PM",,False,1,ID,2012-03-21,03:41 PM
P1-04712,CO 295SDF,20.0,"Mar 21, 2012 03:45 PM",,False,1,CO,2012-03-21,03:45 PM
P1-04713,UT Z753ZH,30.0,"Mar 21, 2012 03:48 PM",,False,1,UT,2012-03-21,03:48 PM
P1-04714,UT A118JE,30.0,"Mar 21, 2012 03:49 PM",,False,1,UT,2012-03-21,03:49 PM
P1-04715,UT Z262XX,20.0,"Mar 21, 2012 03:51 PM",,False,1,UT,2012-03-21,03:51 PM
P1-04716,UT Z119UW,20.0,"Mar 21, 2012 03:53 PM",,False,1,UT,2012-03-21,03:53 PM
P1-04717,,20.0,"Mar 21, 2012 03:55 PM",,False,1,,2012-03-21,03:55 PM
P1-04718,OR CL31335,30.0,"Mar 21, 2012 03:56 PM",,False,1,OR,2012-03-21,03:56 PM
P1-04719,UT 523NET,10.0,"Mar 21, 2012 03:58 PM",,False,1,UT,2012-03-21,03:58 PM
P1-04720,UT B202NY,20.0,"Mar 21, 2012 03:59 PM",,False,1,UT,2012-03-21,03:59 PM
P1-04721,UT 568PBU,20.0,"Mar 21, 2012 04:01 PM",,False,1,UT,2012-03-21,04:01 PM
P1-04722,UT 783VFN,30.0,"Mar 21, 2012 04:02 PM",,False,1,UT,2012-03-21,04:02 PM
P1-04723,LA VNF273,30.0,"Mar 21, 2012 04:04 PM",,False,1,LA,2012-03-21,04:04 PM
P1-04724,UT A160PR,30.0,"Mar 21, 2012 04:06 PM",,False,1,UT,2012-03-21,04:06 PM
P1-04725,UT Z160VN,20.0,"Mar 21, 2012 04:07 PM",,False,1,UT,2012-03-21,04:07 PM
P1-04726,NV 437VDX,0.0,"Mar 21, 2012 04:09 PM",,False,1,NV,2012-03-21,04:09 PM
P1-04727,AZ ADY4780,20.0,"Mar 21, 2012 04:27 PM",,False,1,AZ,2012-03-21,04:27 PM
P1-04728,UT DONGI,30.0,"Mar 21, 2012 04:29 PM",APPEAL TIME LIMIT EXPIRED,True,1,UT,2012-03-21,04:29 PM
P1-04729,UT Z02WJ,20.0,"Mar 21, 2012 04:38 PM",,False,1,UT,2012-03-21,04:38 PM
P1-04730,WA AGS5826,150.0,"Mar 21, 2012 04:49 PM",,False,1,WA,2012-03-21,04:49 PM
P1-04731,UT Y736FE,0.0,"Mar 21, 2012 04:55 PM",,False,1,UT,2012-03-21,04:55 PM
P1-04732,AZ AGN5383,0.0,"Mar 21, 2012 04:58 PM",,False,1,AZ,2012-03-21,04:58 PM
P1-04733,UT 019PHL,0.0,"Mar 21, 2012 05:11 PM",,False,1,UT,2012-03-21,05:11 PM
P1-04734,UT 606MSY,20.0,"Mar 21, 2012 05:13 PM",,False,1,UT,2012-03-21,05:13 PM
P1-04735,UT Y492EG,20.0,"Mar 21, 2012 05:18 PM",,False,1,UT,2012-03-21,05:18 PM
P1-04736,ID 2CGN346,0.0,"Mar 21, 2012 05:21 PM",,False,1,ID,2012-03-21,05:21 PM
P1-04737,UT B060SW,20.0,"Mar 21, 2012 05:22 PM",,False,1,UT,2012-03-21,05:22 PM
P1-04738,CA 3WQD035,0.0,"Mar 21, 2012 05:24 PM",,False,1,CA,2012-03-21,05:24 PM
P1-04739,NV 437VDX,6.0,"Mar 21, 2012 05:32 PM",,False,1,NV,2012-03-21,05:32 PM
P1-04740,UT JKAL636229,20.0,"Mar 21, 2012 05:36 PM",,False,1,UT,2012-03-21,05:36 PM
P1-04741,UT C340GJ,20.0,"Mar 21, 2012 05:57 PM",,False,1,UT,2012-03-21,05:57 PM
P1-04742,CA 3WQD035,30.0,"Mar 21, 2012 06:02 PM",,False,1,CA,2012-03-21,06:02 PM
P1-04743,UT A765C,50.0,"Mar 21, 2012 06:14 PM",,False,1,UT,2012-03-21,06:14 PM
P1-04744,VA LZNZPLT,0.0,"Mar 21, 2012 06:23 PM",,False,1,VA,2012-03-21,06:23 PM
P1-04745,UT B300GC,20.0,"Mar 21, 2012 06:27 PM",,False,1,UT,2012-03-21,06:27 PM
P1-04746,UT NIFFLR,0.0,"Mar 21, 2012 06:29 PM",,False,1,UT,2012-03-21,06:29 PM
P1-04747,NV NIFFLR,20.0,"Mar 21, 2012 06:30 PM",,False,1,NV,2012-03-21,06:30 PM
P1-04748,UT 882PDE,0.0,"Mar 21, 2012 06:34 PM",,False,1,UT,2012-03-21,06:34 PM
P1-04749,UT 146NWS,0.0,"Mar 21, 2012 06:35 PM",,False,1,UT,2012-03-21,06:35 PM
P1-04750,UT A462ER,20.0,"Mar 21, 2012 06:39 PM",,False,1,UT,2012-03-21,06:39 PM
P1-04751,ID 2CGN346,30.0,"Mar 21, 2012 06:40 PM",,False,1,ID,2012-03-21,06:40 PM
P1-04752,UT 258XWW,50.0,"Mar 22, 2012 11:03 AM",,False,1,UT,2012-03-22,11:03 AM
P1-04753,UT 283XXY,0.0,"Mar 22, 2012 11:05 AM",,False,1,UT,2012-03-22,11:05 AM
P1-04754,TX 581SXT,30.0,"Mar 22, 2012 01:16 PM",,False,1,TX,2012-03-22,01:16 PM
P1-04755,MI 6FPH13,30.0,"Mar 22, 2012 01:22 PM",APPEAL TIME LIMIT EXPIRED,True,1,MI,2012-03-22,01:22 PM
P1-04756,VA XCY7804,20.0,"Mar 23, 2012 11:58 AM",,False,1,VA,2012-03-23,11:58 AM
P1-04757,CA 5UQB263,20.0,"Mar 23, 2012 12:31 PM",APPEAL TIME LIMIT EXPIRED,True,1,CA,2012-03-23,12:31 PM
P1-04758,UT Y947JL,30.0,"Mar 23, 2012 01:43 PM",,False,1,UT,2012-03-23,01:43 PM
P1-04759,UT 733UWD,20.0,"Mar 23, 2012 01:51 PM",,False,1,UT,2012-03-23,01:51 PM
P1-04760,CO 104VVZ,20.0,"Mar 23, 2012 02:09 PM",,False,1,CO,2012-03-23,02:09 PM
P1-04761,AZ 451RPV,20.0,"Mar 23, 2012 05:00 PM",,False,1,AZ,2012-03-23,05:00 PM
P1-04762,UT Y829FW,0.0,"Mar 23, 2012 05:36 PM",,False,1,UT,2012-03-23,05:36 PM
P1-04763,UT 341MNY,20.0,"Mar 26, 2012 11:34 AM",,False,1,UT,2012-03-26,11:34 AM
P1-04764,UT B926XH,20.0,"Mar 26, 2012 11:38 AM",,False,1,UT,2012-03-26,11:38 AM
P1-04765,UT C133CJ,20.0,"Mar 26, 2012 01:48 PM",,False,1,UT,2012-03-26,01:48 PM
P1-04766,UT Z41WH,10.0,"Mar 26, 2012 05:24 PM",,False,1,UT,2012-03-26,05:24 PM
P1-04767,UT Z40VZ,20.0,"Mar 26, 2012 05:38 PM",,False,1,UT,2012-03-26,05:38 PM
P1-04768,UT B20AB,30.0,"Mar 26, 2012 05:40 PM",,False,1,UT,2012-03-26,05:40 PM
P1-04769,UT 452VRD,20.0,"Mar 26, 2012 06:00 PM",,False,1,UT,2012-03-26,06:00 PM
P1-04770,UT A507KM,20.0,"Mar 26, 2012 06:00 PM",,False,1,UT,2012-03-26,06:00 PM
P1-04771,NV LT06303,20.0,"Mar 26, 2012 06:07 PM",,False,1,NV,2012-03-26,06:07 PM
P1-04772,WA 578ZXV,20.0,"Mar 26, 2012 06:07 PM",,False,1,WA,2012-03-26,06:07 PM
P1-04773,UT B301PN,20.0,"Mar 26, 2012 06:08 PM",,False,1,UT,2012-03-26,06:08 PM
P1-04774,CA 5AAD704,20.0,"Mar 26, 2012 06:14 PM",,False,1,CA,2012-03-26,06:14 PM
P1-04775,UT 231NFB,0.0,"Mar 26, 2012 06:15 PM",,False,1,UT,2012-03-26,06:15 PM
P1-04776,UT Z553ZS,50.0,"Mar 26, 2012 06:27 PM",,False,1,UT,2012-03-26,06:27 PM
P1-04777,WA ADY2046,20.0,"Mar 27, 2012 09:05 AM",,False,1,WA,2012-03-27,09:05 AM
P1-04778,ID 2CDS618,50.0,"Mar 27, 2012 09:40 AM",,False,1,ID,2012-03-27,09:40 AM
P1-04779,UT 858PML,30.0,"Mar 27, 2012 04:09 PM",,False,1,UT,2012-03-27,04:09 PM
P1-04780,UT A87ML,300.0,"Mar 27, 2012 04:14 PM",APPEAL TIME LIMIT EXPIRED,True,1,UT,2012-03-27,04:14 PM
P1-04781,UT AL92419,0.0,"Mar 27, 2012 04:29 PM",,False,1,UT,2012-03-27,04:29 PM
P1-04782,UT A59GD,30.0,"Mar 27, 2012 04:31 PM",,False,1,UT,2012-03-27,04:31 PM
P1-04783,CO 050UMJ,20.0,"Mar 27, 2012 04:47 PM",,False,1,CO,2012-03-27,04:47 PM
P1-04784,UT Y566CJ,300.0,"Mar 27, 2012 04:49 PM",,False,1,UT,2012-03-27,04:49 PM
P1-04785,UT ADEPT,30.0,"Mar 27, 2012 05:00 PM",,False,1,UT,2012-03-27,05:00 PM
P1-04786,UT Z299HB,20.0,"Mar 27, 2012 05:25 PM",,False,1,UT,2012-03-27,05:25 PM
P1-04787,UT B265LU,20.0,"Mar 27, 2012 06:14 PM",,False,1,UT,2012-03-27,06:14 PM
P1-04788,UT B441ES,20.0,"Mar 27, 2012 06:15 PM",,False,1,UT,2012-03-27,06:15 PM
P1-04789,VA XMK5341,20.0,"Mar 27, 2012 06:17 PM",,False,1,VA,2012-03-27,06:17 PM
P1-04790,UT B899YB,20.0,"Mar 27, 2012 06:22 PM",APPEAL TIME LIMIT EXPIRED,True,1,UT,2012-03-27,06:22 PM
P1-04791,UT Z345PL,0.0,"Mar 27, 2012 06:23 PM",,False,1,UT,2012-03-27,06:23 PM
P1-04792,UT B493FC,20.0,"Mar 27, 2012 06:37 PM",,False,1,UT,2012-03-27,06:37 PM
P1-04793,UT A612CC,20.0,"Mar 27, 2012 06:38 PM",,False,1,UT,2012-03-27,06:38 PM
P1-04794,WA 807UTR,20.0,"Mar 27, 2012 06:39 PM",,False,1,WA,2012-03-27,06:39 PM
P1-04795,UT Z930NS,30.0,"Mar 27, 2012 06:49 PM",,False,1,UT,2012-03-27,06:49 PM
P1-04796,UT Y913JV,18.0,"Mar 28, 2012 08:49 AM",,False,1,UT,2012-03-28,08:49 AM
P1-04797,UT 295VLB,20.0,"Mar 28, 2012 09:02 AM",,False,1,UT,2012-03-28,09:02 AM
P1-04798,UT B942VZ,20.0,"Mar 28, 2012 09:05 AM",,False,1,UT,2012-03-28,09:05 AM
P1-04799,CO 486XEK,20.0,"Mar 28, 2012 09:07 AM",,False,1,CO,2012-03-28,09:07 AM
